371.41, 987.49,
382.77, 1106.15,
400.36, 1183.58,
426.56, 1259.02,
466.10, 1328.51,
517.58, 1390.34,
576.75, 1443.95,
638.37, 1492.96,
706.65, 1530.89,
784.55, 1543.43,
859.22, 1527.89,
922.00, 1486.49,
977.00, 1433.54,
1029.37, 1376.34,
1073.56, 1311.71,
1106.29, 1241.37,
1127.44, 1166.71,
1140.65, 1091.30,
1145.37, 976.39,
445.78, 857.04,
503.71, 850.10,
562.54, 849.14,
621.25, 854.36,
679.39, 858.56,
638.31, 813.34,
567.33, 802.53,
496.15, 809.16,
1082.90, 849.68,
1026.76, 844.20,
969.86, 844.80,
913.21, 851.38,
856.98, 856.83,
895.54, 811.30,
964.43, 798.49,
1033.66, 803.32,
518.08, 944.94,
549.36, 963.14,
587.10, 973.00,
626.21, 971.26,
664.08, 963.48,
638.33, 927.44,
596.89, 914.47,
553.32, 920.58,
591.82, 945.75,
591.67, 947.29,
1015.54, 940.29,
985.98, 959.64,
949.34, 970.25,
910.97, 969.10,
873.64, 961.96,
898.03, 925.97,
938.19, 911.89,
980.93, 916.73,
943.90, 942.94,
944.03, 944.44,
717.13, 965.44,
715.44, 1102.90,
666.26, 1181.05,
711.01, 1216.00,
775.95, 1225.77,
838.65, 1214.94,
880.84, 1178.89,
830.98, 1102.14,
821.92, 964.68,
776.19, 1163.90,
621.95, 1295.94,
926.83, 1288.98,
648.76, 1348.57,
704.38, 1385.81,
779.85, 1395.74,
853.84, 1382.33,
903.99, 1341.12,
856.32, 1329.70,
777.87, 1343.60,
697.92, 1331.69,
680.95, 1291.24,
740.19, 1287.00,
776.49, 1294.29,
812.33, 1286.37,
869.88, 1289.21,
848.10, 1305.19,
776.70, 1314.23,
703.21, 1306.86,
769.52, 965.06,
768.18, 857.70,
776.22, 1260.03,
459.42, 445.94,
764.48, 632.57,
1054.09, 447.03,
763.09, 704.34,
