199.75639464649998, 446.2850182834,
219.73203411114997, 445.3105968461,
239.7076735758, 444.3361754088,
260.1705237591, 446.28501828339995,
280.6333739424, 448.23386115799997,
301.0962241257, 452.1315469072,
321.559074309, 456.0292326564,
342.02192449229995, 457.49086481234997,
362.48477467559997, 458.9524969683,
344.9451888042, 446.2850182834,
327.4056029328, 433.6175395985,
305.48112059355, 429.71985384929997,
283.55663825429997, 425.8221681001,
261.63215591504996, 425.8221681001,
239.7076735758, 425.8221681001,
219.73203411114997, 436.05359319175,
595.3714981903, 445.3105968461,
575.39585872565, 444.82338612745,
555.4202192609999, 444.3361754088,
535.4445797963499, 448.23386115799997,
515.4689403317, 452.1315469072,
499.87819733489994, 454.56760050045,
484.28745433809996, 457.0036540937,
461.38855056155, 458.9524969683,
438.489646785, 460.9013398429,
451.64433618855, 448.23386115799997,
464.7990255921, 435.56638247309996,
486.72350793135, 429.23264313065,
508.64799027059996, 422.89890378819996,
533.9829476404, 422.89890378819996,
559.3179050102, 422.89890378819996,
577.34470160025, 434.10475031715,
241.6565164504, 506.699147396,
247.82785221996667, 510.5968331452,
253.9991879895333, 514.4945188944,
260.1705237591, 518.3922046435999,
268.61550954903333, 519.6914332266666,
277.06049533896663, 520.9906618097333,
285.5054811289, 522.2898903928,
293.6256597730667, 521.6402761012666,
301.7458384172333, 520.9906618097333,
309.8660170614, 520.3410475182,
318.6358099971, 517.4177832063,
327.4056029328, 514.4945188944,
336.1753958685, 511.5712545825,
330.00406009893334, 505.3999188129333,
323.83272432936667, 499.22858304336665,
317.6613885598, 493.0572472738,
307.59236704103336, 486.80917581613335,
297.52334552226665, 483.56110435846665,
287.4543240035, 483.3130329008,
279.3341453593333, 483.26187577540003,
271.2139667151667, 485.21071865,
263.093788071, 489.1595615246,
254.94803086413333, 493.0060901484,
247.80227365726668, 498.8526187722,
558.3434835729, 501.8270402095,
551.5225335118, 506.699147396,
544.7015834507, 511.57125458250005,
537.8806333896, 516.443361769,
529.1108404539, 518.7170117893667,
520.3410475182, 520.9906618097333,
511.5712545825, 523.2643118300999,
503.4510759383333, 522.6146975385666,
495.3308972941667, 521.9650832470334,
487.21071865, 521.3154689555,
478.44092571429996, 518.3922046436,
469.6711327786, 515.4689403317,
460.9013398429, 512.5456760198,
467.722289904, 504.7247259587,
474.5432399651, 497.9037758976,
481.3641900262, 492.0828258365,
490.45879010766663, 488.4843686703666,
499.5533901891333, 484.8859115042333,
508.64799027059996, 484.28745433809996,
517.4177832063, 483.58668292116664,
526.187576142, 484.8859115042333,
534.9573690777, 488.1851400873,
543.7527405761, 491.7324401280333,
550.5481120745001, 497.2797401687667,
400.4872107303, 636.2971985569,
400.4872107303, 605.359317922625,
400.4872107303, 574.42143728835,
400.4872107303, 543.483556654075,
400.4872107303, 512.5456760198,
370.280146174, 512.5456760198,
368.3313032994, 556.3946406983,
366.3824604248, 600.2436053768,
339.8395377777778, 635.6516444444444,
340.0730816177, 649.9390986791,
370.280146174, 668.4531059878,
400.4872107303, 672.350791737,
428.745432412, 666.5042631132,
458.9524969683, 647.0158343672,
459.8395377777778, 635.6516444444444,
432.6431181612, 601.2180268141,
431.6686967239, 557.3690621356,
430.6942752866, 513.5200974571,
383.10337777777784, 544.4153333333333,
373.7637333333333, 574.7134666666667,
415.72599999999994, 544.4729955555555,
