111.899,254.751
114.466,275.96
118.814,294.574
122.623,311.855
128.109,325.926
136.088,336.422
147.942,345.584
169.741,360.017
204.647,366.669
238.933,360.017
260.001,345.584
271.078,336.422
277.929,325.926
282.921,311.855
286.489,294.574
291.03,275.96
293.503,254.751
127.534,194.338
140.694,184.15
157.213,179.844
170.991,178.578
185.382,182.162
224.705,182.162
238.992,178.578
252.309,177.896
268.535,184.15
281.391,191.938
205.008,212.899
205.24,227.588
205.506,242.034
205.695,257.16
178.064,270.56
191.221,276.359
205.26,277.02
219.079,276.359
232.731,269.717
143.573,216.25
155.903,209.306
164.623,207.596
180.323,217.183
164.089,220.265
153.59,220.308
229.168,217.183
241.562,207.65
252.166,208.349
265.526,216.25
252.59,220.384
242.115,219.732
171.887,306.784
183.323,298.53
195.959,292.254
205.41,294.195
214.784,292.254
227.087,297.946
237.991,306.784
229.045,314.133
219.267,317.17
205.317,318.559
191.253,317.17
180.869,314.55
175.021,307.181
188.634,305.73
205.296,304.722
219.893,305.326
234.854,307.181
220.053,306.031
205.292,305.503
189.89,306.519
